Date,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,is_month_end,is_month_start,is_quarter_end,dom_bin,trend,sin_365d_k1,cos_365d_k1,sin_365d_k2,cos_365d_k2,sin_365d_k3,cos_365d_k3,sin_365d_k4,cos_365d_k4,sin_7d_k1,cos_7d_k1,sin_7d_k2,cos_7d_k2,sin_7d_k3,cos_7d_k3,rev_lag_365,rev_lag_364,rev_lag_728,rev_lag365_roll7,rev_lag365_roll30,log_rev_lag_365,log_monthly_avg,monthly_avg_rev,trend_multiplier,days_to_tet,pre_tet_7d,pre_tet_14d,post_tet_7d,is_fixed_holiday,is_tet_holiday,is_black_friday_month,is_1111,is_1212,sessions_lag_365,visitors_lag_365,n_active_promos,max_promo_discount,has_stackable_promo
2023-02-20,2023,2,20,0,51,8,1,0,0,0,0,1,3883,0.7694148268839378,0.6387494220515272,0.9829265519799822,-0.18399835165768005,0.48627270710868997,-0.8738071036110808,-0.3617137307297674,-0.9322892131745134,0.0,1.0,0.0,1.0,0.0,1.0,3274514.0,3231879.49,3295922.4,2932923.944285714,2887468.466666667,15.001680324481791,14.854058409772934,2825110.5535714286,1.001770179802723,29,0,0,0,0,0,0,0,0,21183.0,16425.0,0,0.0,0
2023-02-21,2023,2,21,1,52,8,1,0,0,0,0,2,3884,0.7802958510707755,0.6254105729852463,0.9760105506323683,-0.21772323039653177,0.440518784350495,-0.8977433935342337,-0.42500033996955394,-0.9051931898913975,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,3231879.49,3646117.64,4952064.84,2990616.6571428576,2945856.205666667,14.988574720835492,14.854058409772934,2825110.5535714286,1.001804920515833,30,0,0,0,0,0,0,0,0,23903.0,19258.0,0,0.0,0
2023-02-22,2023,2,22,2,53,8,1,0,0,0,0,2,3885,0.7909456567567772,0.6118864012687243,0.9679377830240642,-0.25119006388481935,0.39359027665646673,-0.9192859697186104,-0.4862727071086902,-0.8738071036110807,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,3646117.64,3297595.34,2880648.13,3094289.8085714285,3026432.727333334,15.109173773460949,14.854058409772934,2825110.5535714286,1.0018396624337276,31,0,0,0,0,0,0,0,0,21137.0,16301.0,0,0.0,0
2023-02-23,2023,2,23,3,54,8,1,0,0,0,0,2,3886,0.8013610881746766,0.5981809144059165,0.9587178169872964,-0.2843591872810034,0.3456123126707335,-0.9383773917408641,-0.5452404385406507,-0.8382797052177745,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3297595.34,2768850.97,5675843.97,3638213.4857142856,3105149.9953333335,15.008704379219608,14.854058409772934,2825110.5535714286,1.0018744055564484,32,0,0,0,0,0,0,0,0,23622.0,18720.0,0,0.0,0
2023-02-24,2023,2,24,4,55,8,1,0,0,0,0,2,3887,0.8115390590073611,0.5842981736283684,0.9483615800121715,-0.3171912885891061,0.29671281927349075,-0.9549667548552551,-0.6016240632249227,-0.7987793728863648,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,2768850.97,2943786.98,3813868.44,3977903.021428571,3145849.0110000004,14.83394334099132,14.854058409772934,2825110.5535714286,1.0019091498840371,33,0,0,0,0,0,0,0,0,27069.0,19148.0,0,0.0,0
2023-02-25,2023,2,25,5,56,8,1,1,0,0,0,2,3888,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0.24702218048093552,-0.9690098257244062,-0.655156357209085,-0.7554933140726804,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,2943786.98,6304749.98,3241854.71,4374378.645714286,3192910.9136666665,14.895207738574465,14.854058409772934,2825110.5535714286,1.0019438954165356,34,0,0,0,0,0,0,0,0,22660.0,18520.0,0,0.0,0
2023-02-26,2023,2,26,6,57,8,1,1,0,0,0,2,3889,0.8311706263658079,0.5560174366570446,0.9242907221930933,-0.3816892202666588,0.19667288979357647,-0.980469160361632,-0.7055836101071774,-0.70862667826446,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,6304749.98,5652340.75,2348995.75,4501036.744285715,3261212.9793333337,15.656814030962801,14.854058409772934,2825110.5535714286,1.0019786421539858,35,0,0,0,0,0,0,0,0,25347.0,17823.0,0,0.0,0
2023-02-27,2023,2,27,0,58,9,1,0,0,0,0,2,3890,0.8406184056344782,0.5416278206559814,0.9106046300942162,-0.4132786077829042,0.1457991969198751,-0.9893142039703663,-0.7526668275320083,-0.6584015846980489,0.0,1.0,0.0,1.0,0.0,1.0,5652340.75,6007208.86,1942260.67,4775918.28,3333158.235,15.54758048628061,14.854058409772934,2825110.5535714286,1.0020133900964294,36,0,0,0,0,0,0,0,0,24281.0,18217.0,0,0.0,0
2023-02-28,2023,2,28,1,59,9,1,0,1,0,0,2,3891,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.09453674981719912,-0.9955213724144752,-0.7961828637826154,-0.6050560696488494,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,6007208.86,4532724.33,679248.37,4539450.581428572,3407345.115666667,15.608470949130162,14.854058409772934,2825110.5535714286,1.0020481392439082,37,0,0,0,0,0,0,0,0,23768.0,17903.0,0,0.0,0
2023-03-01,2023,3,1,2,60,9,1,0,0,1,0,0,3892,0.8587639582758029,0.5123714121284237,0.8800122039735357,-0.47495107206704995,0.04302223300453059,-0.99907411510223,-0.8359254794186365,-0.5488429582847199,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,4532724.33,5221766.09,1202803.22,4299711.214285715,3478950.0846666666,15.326833934661144,15.305423452662154,4436708.041290322,1.002082889596464,38,0,0,0,0,0,0,0,0,35076.0,24922.0,0,0.0,0
2023-03-02,2023,3,2,3,61,9,1,0,0,0,0,0,3893,0.8674563547295969,0.49751328890718066,0.8631421280499114,-0.5049610547215204,-0.008606996888688009,-0.9999629591162655,-0.8717063187093217,-0.4900286664290594,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,5221766.09,1113577.08,2188811.67,3672976.104285714,3547026.214,15.468346425561348,15.305423452662154,4436708.041290322,1.0021176411541384,39,0,0,0,0,0,0,0,0,32797.0,24764.0,0,0.0,0
2023-03-03,2023,3,3,4,62,9,1,0,0,0,0,0,3894,0.8758917051442429,0.48250774176121847,0.8452490573530633,-0.5343725582809786,-0.060213277365792774,-0.9981855344718586,-0.9033558023246842,-0.4288919379124841,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,1113577.08,1265611.41,1350969.16,3209320.5799999996,3624053.2383333337,13.923088884460515,15.305423452662154,4436708.041290322,1.0021523939169734,40,0,0,0,0,0,0,0,0,33496.0,24968.0,0,0.0,0
2023-03-04,2023,3,4,5,63,9,1,1,0,0,0,0,3895,0.8840675099433636,0.4673592171580022,0.8263541987239096,-0.5631507242749186,-0.11165900712169444,-0.9937465804361781,-0.9307239310379793,-0.3657225234972692,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,1265611.41,1917604.21,1702498.76,2790782.02,3665298.5133333337,14.051066681573241,15.305423452662154,4436708.041290322,1.0021871478850108,41,0,0,0,0,0,0,0,0,29143.0,20720.0,0,0.0,0
2023-03-05,2023,3,5,6,64,9,1,1,0,0,0,0,3896,0.8919813464595485,0.45207220393230435,0.8064799463209448,-0.5912614448635781,-0.16280701293851646,-0.9866579328916572,-0.9536809966304455,-0.300819807635668,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,1917604.21,2406752.08,2475099.15,2682941.3971428573,3730262.001,14.46658767903646,15.305423452662154,4436708.041290322,1.0022219030582924,42,0,0,0,0,0,0,0,0,33090.0,26348.0,0,0.0,0
2023-03-06,2023,3,6,0,65,10,1,0,0,0,0,0,3897,0.8996308696522433,0.43665123195606403,0.7856498550787147,-0.6186714032625031,-0.2135209154397959,-0.9769384927771817,-0.9721181966290612,-0.23449138957041052,0.0,1.0,0.0,1.0,0.0,1.0,2406752.08,3077438.94,2765984.78,2528202.0857142857,3796291.6419999995,14.693789127373476,15.305423452662154,4436708.041290322,1.0022566594368598,43,0,0,0,0,0,0,0,0,28131.0,21694.0,0,0.0,0
2023-03-07,2023,3,7,1,66,10,1,0,0,0,0,0,3898,0.9070138128026359,0.4211008707960896,0.7638886127905428,-0.6453481132295501,-0.2636654927280072,-0.9646141756912435,-0.9859481499638303,-0.1670516255021195,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,3077438.94,3777839.97,2910840.37,2875547.187142857,3847583.8946666666,14.93960862100953,15.305423452662154,4436708.041290322,1.0022914170207549,44,0,0,0,0,0,0,0,0,36095.0,27441.0,0,0.0,0
2023-03-08,2023,3,8,2,67,10,1,0,0,0,0,0,3899,0.9141279881853337,0.40542572835999735,0.7412220108485958,-0.6712599575675313,-0.3131070409358267,-0.9497178427914317,-0.9951053111006974,-0.09882013873287211,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,3777839.97,4138590.91,2793536.43,3194720.5871428573,3892660.7663333337,15.144663232457257,15.305423452662154,4436708.041290322,1.0023261758100195,45,0,0,0,0,0,0,0,0,29608.0,21244.0,0,0.0,0
2023-03-09,2023,3,9,3,68,10,1,0,0,0,0,0,3900,0.9209712877166346,0.38963044953078796,0.717676913675962,-0.6963762255968722,-0.3617137307297674,-0.9322892131745134,-0.9995462806873573,-0.03012030484690836,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,4138590.91,3544992.79,4291688.17,3453779.9942857143,3961659.5316666667,15.235866169590642,15.305423452662154,4436708.041290322,1.0023609358046957,46,0,0,0,0,0,0,0,0,33132.0,25858.0,0,0.0,0
2023-03-10,2023,3,10,4,69,10,1,0,0,0,0,0,3901,0.9275416835791966,0.37371971479046906,0.6932812268869777,-0.7206671495538609,-0.4093559588156211,-0.9123747579707274,-0.9992500112396835,0.03872228089217399,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,3544992.79,3499825.21,4134860.06,3685191.8714285716,4008523.44,15.081046966183784,15.305423452662154,4436708.041290322,1.0023956970048247,47,0,0,0,0,0,0,0,0,36196.0,25978.0,0,0.0,0
2023-03-11,2023,3,11,5,70,10,1,1,0,0,0,1,3902,0.9338372288229252,0.35769823883312546,0.6680638642135335,-0.7441039398713607,-0.455906693508459,-0.8900275764346766,-0.994217906893952,0.10738134666416306,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,3499825.21,3731020.06,2417371.88,3918312.294285714,4036019.9026666665,15.068223870941113,15.305423452662154,4436708.041290322,1.0024304594104487,48,0,0,0,0,0,0,0,0,37101.0,26313.0,0,0.0,0
2023-03-12,2023,3,12,6,71,10,1,1,0,0,0,1,3903,0.9398560579418954,0.3415707691678556,0.6420547132365637,-0.766658819300159,-0.5012418134457756,-0.8653072543632061,-0.9844738167520923,0.17553149042142777,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,3731020.06,4026635.22,2889680.59,4038511.9971428574,4087891.783666667,15.132192496786667,15.305423452662154,4436708.041290322,1.0024652230216096,49,0,0,0,0,0,0,0,0,30790.0,23651.0,0,0.0,0
2023-03-13,2023,3,13,0,72,11,1,0,0,0,0,1,3904,0.9455963874271426,0.3253420847119801,0.6152845999633276,-0.7883050558305255,-0.5452404385406507,-0.8382797052177745,-0.970063921851507,0.2428497220959358,0.0,1.0,0.0,1.0,0.0,1.0,4026635.22,4709281.9,3654509.31,4092989.7185714287,4162071.2213333333,15.208441900515968,15.305423452662154,4436708.041290322,1.002499987838349,50,0,0,0,0,0,0,0,0,33105.0,26902.0,0,0.0,0
2023-03-14,2023,3,14,1,73,11,1,0,0,0,0,1,3905,0.9510565162951535,0.30901699437494745,0.5877852522924732,-0.8090169943749473,-0.5877852522924734,-0.8090169943749472,-0.9510565162951536,0.30901699437494723,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4709281.9,4619237.89,4008350.11,4332602.351428571,4113754.8223333335,15.365046203870527,15.305423452662154,4436708.041290322,1.0025347538607088,51,0,0,0,0,0,0,0,0,31168.0,23392.0,0,0.0,0
2023-03-15,2023,3,15,2,74,11,1,0,0,0,0,1,3906,0.9562348265919056,0.29260033563334836,0.5595892624101765,-0.8287700871745038,-0.6287628145958345,-0.7775971469736268,-0.9275416835791965,0.3737197147904692,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,4619237.89,4519934.96,4400411.89,4464975.318571429,4088960.280333333,15.345740507062155,15.305423452662154,4436708.041290322,1.0025695210887307,52,0,0,0,0,0,0,0,0,36158.0,26392.0,0,0.0,0
2023-03-16,2023,3,16,3,75,11,1,0,0,0,0,1,3907,0.9611297838723007,0.27609697309746883,0.5307300481619334,-0.8475409228928311,-0.6680638642135333,-0.7441039398713608,-0.8996308696522434,0.4366512319560638,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,4519934.96,5222281.22,5516765.31,4548244.8257142855,4276826.942666667,15.324008383566452,15.305423452662154,4436708.041290322,1.0026042895224565,53,0,0,0,0,0,0,0,0,32576.0,26436.0,0,0.0,0
2023-03-17,2023,3,17,4,76,11,1,0,0,0,0,1,3908,0.9657399376548549,0.2595117970697999,0.5012418134457758,-0.865307254363206,-0.7055836101071774,-0.70862667826446,-0.8674563547295971,0.4975132889071803,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,5222281.22,4426435.98,3614457.51,4572863.244285715,4433507.498333333,15.468445071208286,15.305423452662154,4436708.041290322,1.0026390591619283,54,0,0,0,0,0,0,0,0,31161.0,23115.0,0,0.0,0
2023-03-18,2023,3,18,5,77,11,1,1,0,0,0,1,3909,0.9700639218515071,0.2428497220959356,0.4711595076738638,-0.8820480249558537,-0.7412220108485957,-0.6712599575675315,-0.8311706263658079,0.5560174366570446,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,4426435.98,4313906.61,3232018.55,4476687.518571429,4536083.986666666,15.30310552495008,15.305423452662154,4436708.041290322,1.0026738300071876,55,0,0,0,0,0,0,0,0,35552.0,28747.0,0,0.0,0
2023-03-19,2023,3,19,6,78,11,1,1,0,0,0,1,3910,0.9741004551724205,0.22611568550828828,0.440518784350495,-0.8977433935342337,-0.7748840413670406,-0.6321034111873488,-0.7909456567567774,0.6118864012687242,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4313906.61,4198964.15,2822145.24,4477770.698571429,4775279.958000001,15.277354689382944,15.305423452662154,4436708.041290322,1.0027086020582763,56,0,0,0,0,0,0,0,0,35007.0,25996.0,0,0.0,0
2023-03-20,2023,3,20,0,79,12,1,0,0,0,0,1,3911,0.9778483415056568,0.20931464596304847,0.4093559588156213,-0.9123747579707273,-0.8064799463209447,-0.5912614448635782,-0.7469720876965551,0.6648553979642866,0.0,1.0,0.0,1.0,0.0,1.0,4198964.15,4036051.82,3923103.49,4589471.768571428,4951358.415000001,15.250348660036748,15.305423452662154,4436708.041290322,1.0027433753152362,57,0,0,0,0,0,0,0,0,32404.0,24992.0,0,0.0,0
2023-03-21,2023,3,21,1,80,12,1,0,0,0,0,2,3912,0.9813064702716093,0.19245158197082998,0.3777079652039649,-0.9259247771938498,-0.8359254794186365,-0.5488429582847199,-0.6994583270516471,0.7146733860429608,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4036051.82,4626820.15,4222620.69,4565150.864285714,4953256.159666668,15.210777747585064,15.305423452662154,4436708.041290322,1.0027781497781092,58,0,0,0,0,0,0,0,0,30451.0,22765.0,0,0.0,0
2023-03-22,2023,3,22,2,81,12,1,0,0,0,0,2,3913,0.9844738167520922,0.1755314904214282,0.3456123126707335,-0.9383773917408641,-0.8631421280499115,-0.5049610547215202,-0.6486295610349818,0.7611042586607742,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,4626820.15,5301842.45,4003647.57,4521729.898571429,4973617.166999999,15.34738061358685,15.305423452662154,4436708.041290322,1.0028129254469371,59,0,0,0,0,0,0,0,0,31664.0,25114.0,0,0.0,0
2023-03-23,2023,3,23,3,82,12,1,0,0,0,0,2,3914,0.9873494423939864,0.15855938510313475,0.3131070409358269,-0.9497178427914316,-0.888057322629493,-0.4597327394521046,-0.594726686960764,0.8039279618328208,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,5301842.45,5052034.89,4847687.37,4523315.725714286,4968836.022333333,15.48356513880145,15.305423452662154,4436708.041290322,1.0028477023217617,60,0,0,0,0,0,0,0,0,35235.0,27474.0,0,0.0,0
2023-03-24,2023,3,24,4,83,12,1,0,0,0,0,2,3915,0.989932495087353,0.141540295217043,0.28023067519921585,-0.9599326896597447,-0.9106046300942162,-0.41327860778290443,-0.5380051715382992,0.8429415373547832,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,5052034.89,4122489.22,4034615.27,4661916.577142857,4907837.842666667,15.435301866544465,15.305423452662154,4436708.041290322,1.0028824804026248,61,0,0,0,0,0,0,0,0,31578.0,22825.0,0,0.0,0
2023-03-25,2023,3,25,5,84,12,1,1,0,0,0,2,3916,0.9922222094179323,0.12447926388678915,0.24702218048093552,-0.9690098257244062,-0.9307239310379793,-0.3657225234972692,-0.4787338401157883,0.8779600847008883,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,4122489.22,4325007.4,3612774.77,4778946.032857143,4853763.622333333,15.2319679610662,15.305423452662154,4436708.041290322,1.0029172596895684,62,0,0,0,0,0,0,0,0,35014.0,25672.0,0,0.0,0
2023-03-26,2023,3,26,6,85,12,1,1,0,0,0,2,3917,0.994217906893952,0.10738134666416309,0.21352091543979612,-0.9769384927771817,-0.9483615800121716,-0.31719128858910595,-0.41719360261231697,0.9088176373395028,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4325007.4,5169170.11,3528929.89,4819186.6528571425,4853039.237333333,15.279924640542763,15.305423452662154,4436708.041290322,1.002952040182634,63,0,0,0,0,0,0,0,0,33598.0,25782.0,0,0.0,0
2023-03-27,2023,3,27,0,86,13,1,0,0,0,0,2,3918,0.995918996147179,0.09025161003104117,0.1797665857255624,-0.9837092937736097,-0.9634705485641486,-0.26781430516217486,-0.3536761221763721,0.935367949313148,0.0,1.0,0.0,1.0,0.0,1.0,5169170.11,4855258.01,4090090.6,5725096.121428572,4861301.428,15.458222906745004,15.305423452662154,4436708.041290322,1.0029868218818636,64,0,0,0,0,0,0,0,0,38704.0,29449.0,0,0.0,0
2023-03-28,2023,3,28,1,87,13,1,0,0,0,0,2,3919,0.9973249731081555,0.07309512989807777,0.1457991969198751,-0.9893142039703663,-0.9760105506323682,-0.21772323039653224,-0.2884824328806098,0.9574851883550389,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4855258.01,4908504.49,10795905.35,6322396.994285715,4876510.206,15.395573007409162,15.305423452662154,4436708.041290322,1.0030216047872993,65,0,0,0,0,0,0,0,0,31723.0,23937.0,0,0.0,0
2023-03-29,2023,3,29,2,88,13,1,0,0,0,0,2,3920,0.9984354211555643,0.055916990100603484,0.11165900712169512,-0.993746580436178,-0.9859481499638303,-0.1670516255021195,-0.22192151300416674,0.9750645322571945,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,4908504.49,11643208.73,9220320.43,6919050.068571429,4885623.043666666,15.40648007258205,15.305423452662154,4436708.041290322,1.0030563888989823,66,0,0,0,0,0,0,0,0,36844.0,29563.0,0,0.0,0
2023-03-30,2023,3,30,3,89,13,1,0,0,0,0,2,3921,0.9992500112396835,0.03872228089217446,0.07738647923346301,-0.9970011699250151,-0.9932568492674143,-0.11593459959550066,-0.154308820664281,0.9880226656636976,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,11643208.73,9233141.0,9027075.84,7485399.899999999,4891601.224,16.27023371225552,15.305423452662154,4436708.041290322,1.003091174216955,67,0,0,0,0,0,0,0,0,32053.0,23649.0,0,0.0,0
2023-03-31,2023,3,31,4,90,13,1,0,1,0,1,2,3922,0.9997685019798909,0.021516097436222254,0.04302223300453059,-0.99907411510223,-0.9979171608653922,-0.06450844944931625,-0.0859647987374467,0.9962981749346077,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,9233141.0,8299060.74,7866035.23,7682370.615714285,4893293.77,16.03830996025309,15.305423452662154,4436708.041290322,1.003125960741259,68,0,0,0,0,0,0,0,0,39105.0,28896.0,0,0.0,0
2023-04-01,2023,4,1,5,91,13,2,1,0,1,0,0,3923,0.9999907397361901,0.004303538296244289,0.008606996888688698,-0.9999629591162655,-0.9999166586547379,-0.012910296075008843,-0.01721335615583528,0.9998518392091162,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,8299060.74,8289456.22,7594752.42,7270838.978571429,4906238.9876666665,15.931653023003449,15.365237664162771,4710183.627,1.003160748471936,69,0,0,0,0,0,0,0,0,42144.0,30733.0,0,0.0,0
